Timestamp,Python CPU Percentage,Uvicorn CPU Percentage,Python Memory Percentage,Uvicorn Memory Percentage
17:44:44,"(5.0, 0)","(10.196638280406308, 0)"
17:44:45,"(4.9, 0)","(10.196638280406308, 0)"
17:44:46,"(5.9, 0)","(10.196638280406308, 0)"
17:44:47,"(6.9, 0)","(10.196638280406308, 0)"
17:44:48,"(3.0, 0)","(10.196638280406308, 0)"
17:44:49,"(6.9, 0)","(10.196638280406308, 0)"
17:44:50,"(4.0, 0)","(10.196638280406308, 0)"
17:44:51,"(3.9, 0)","(10.196638280406308, 0)"
17:44:52,"(4.0, 0)","(10.196638280406308, 0)"
17:44:53,"(4.9, 0)","(10.196638280406308, 0)"
17:44:54,"(2.0, 0)","(10.196638280406308, 0)"
17:44:55,"(5.9, 0)","(10.196638280406308, 0)"
17:44:56,"(4.9, 0)","(10.196638280406308, 0)"
17:44:57,"(8.8, 0)","(10.196638280406308, 0)"
17:44:58,"(4.0, 0)","(10.196638280406308, 0)"
17:44:59,"(4.9, 0)","(10.196638280406308, 0)"
17:45:00,"(5.8, 0)","(10.196638280406308, 0)"
17:45:01,"(3.0, 0)","(10.196638280406308, 0)"
17:45:02,"(4.0, 0)","(10.196638280406308, 0)"
17:45:03,"(4.0, 0)","(10.196638280406308, 0)"
17:45:04,"(6.9, 0)","(10.196638280406308, 0)"
17:45:05,"(7.800000000000001, 0)","(10.196638280406308, 0)"
17:45:06,"(4.0, 0)","(10.196638280406308, 0)"
17:45:07,"(4.9, 0)","(10.196638280406308, 0)"
17:45:08,"(4.0, 0)","(10.196638280406308, 0)"
17:45:09,"(4.0, 0)","(10.196638280406308, 0)"
17:45:10,"(5.8, 0)","(10.196638280406308, 0)"
17:45:11,"(6.8, 0)","(10.196638280406308, 0)"
17:45:12,"(3.9, 0)","(10.196638280406308, 0)"
17:45:13,"(6.9, 0)","(10.196638280406308, 0)"
17:45:14,"(4.9, 0)","(10.196638280406308, 0)"
17:45:15,"(4.0, 0)","(10.196638280406308, 0)"
17:45:16,"(4.0, 0)","(10.196638280406308, 0)"
17:45:17,"(4.9, 0)","(10.196638280406308, 0)"
17:45:18,"(3.0, 0)","(10.196638280406308, 0)"
17:45:19,"(4.0, 0)","(10.196638280406308, 0)"
17:45:20,"(4.0, 0)","(10.196638280406308, 0)"
17:45:21,"(10.7, 0)","(10.196638280406308, 0)"
17:45:22,"(5.9, 0)","(10.196638280406308, 0)"
17:45:23,"(3.9, 0)","(10.196638280406308, 0)"
17:45:24,"(3.9, 0)","(10.196638280406308, 0)"
17:45:26,"(3.9, 0)","(10.196638280406308, 0)"
17:45:27,"(4.0, 0)","(10.196638280406308, 0)"
17:45:28,"(4.0, 0)","(10.196638280406308, 0)"
17:45:29,"(7.9, 0)","(10.196638280406308, 0)"
17:45:30,"(4.9, 0)","(10.196638280406308, 0)"
17:45:31,"(4.9, 0)","(10.196638280406308, 0)"
17:45:32,"(4.9, 0)","(10.196638280406308, 0)"
17:45:33,"(3.9, 0)","(10.196638280406308, 0)"
17:45:34,"(4.0, 0)","(10.196638280406308, 0)"
17:45:35,"(4.9, 0)","(10.196638280406308, 0)"
17:45:36,"(6.8, 0)","(10.196638280406308, 0)"
17:45:37,"(5.9, 0)","(10.196638280406308, 0)"
17:45:38,"(4.9, 0)","(10.196638280406308, 0)"
17:45:39,"(4.9, 0)","(10.196638280406308, 0)"
17:45:40,"(4.0, 0)","(10.196638280406308, 0)"
17:45:41,"(4.9, 0)","(10.196638280406308, 0)"
17:45:42,"(3.0, 0)","(10.196638280406308, 0)"
17:45:43,"(3.0, 0)","(10.196638280406308, 0)"
17:45:44,"(4.9, 0)","(10.196638280406308, 0)"
17:45:45,"(4.0, 0)","(10.196638280406308, 0)"
17:45:46,"(3.0, 0)","(10.196638280406308, 0)"
17:45:47,"(12.700000000000001, 0)","(10.196638280406308, 0)"
17:45:48,"(4.0, 0)","(10.196638280406308, 0)"
17:45:49,"(3.0, 0)","(10.196638280406308, 0)"
17:45:50,"(5.9, 0)","(10.196638280406308, 0)"
17:45:51,"(4.9, 0)","(10.196638280406308, 0)"
17:45:52,"(3.0, 0)","(10.196638280406308, 0)"
17:45:53,"(4.9, 0)","(10.196638280406308, 0)"
17:45:54,"(8.8, 0)","(10.196638280406308, 0)"
17:45:55,"(5.9, 0)","(10.196638280406308, 0)"
17:45:56,"(4.0, 0)","(10.196638280406308, 0)"
17:45:57,"(4.9, 0)","(10.196638280406308, 0)"
17:45:58,"(4.0, 0)","(10.196638280406308, 0)"
17:45:59,"(3.0, 0)","(10.196638280406308, 0)"
17:46:00,"(4.9, 0)","(10.196638280406308, 0)"
17:46:01,"(10.7, 0)","(10.196638280406308, 0)"
17:46:02,"(3.0, 0)","(10.196638280406308, 0)"
17:46:03,"(6.8, 0)","(10.196638280406308, 0)"
17:46:04,"(3.0, 0)","(10.196638280406308, 0)"
17:46:05,"(5.8, 0)","(10.196638280406308, 0)"
17:46:06,"(2.0, 0)","(10.196638280406308, 0)"
17:46:07,"(3.0, 0)","(10.196638280406308, 0)"
17:46:08,"(3.9, 0)","(10.196638280406308, 0)"
17:46:09,"(3.0, 0)","(10.196638280406308, 0)"
17:46:11,"(5.8, 0)","(10.196638280406308, 0)"
17:46:12,"(8.8, 0)","(10.196638280406308, 0)"
17:46:13,"(5.9, 0)","(10.196638280406308, 0)"
17:46:14,"(4.9, 0)","(10.196638280406308, 0)"
17:46:15,"(4.0, 0)","(10.196638280406308, 0)"
17:46:16,"(4.0, 0)","(10.196638280406308, 0)"
17:46:17,"(5.8, 0)","(10.196638280406308, 0)"
17:46:18,"(3.0, 0)","(10.196638280406308, 0)"
17:46:19,"(8.9, 0)","(10.196638280406308, 0)"
17:46:20,"(6.9, 0)","(10.196638280406308, 0)"
17:46:21,"(3.9, 0)","(10.196638280406308, 0)"
17:46:22,"(3.9, 0)","(10.196638280406308, 0)"
17:46:23,"(5.8, 0)","(10.196638280406308, 0)"
17:46:24,"(3.0, 0)","(10.196638280406308, 0)"
17:46:25,"(5.9, 0)","(10.196638280406308, 0)"
17:46:26,"(4.9, 0)","(10.196638280406308, 0)"
17:46:27,"(5.9, 0)","(10.196638280406308, 0)"
17:46:28,"(4.0, 0)","(10.196638280406308, 0)"
17:46:29,"(4.9, 0)","(10.196638280406308, 0)"
17:46:30,"(4.9, 0)","(10.196638280406308, 0)"
17:46:31,"(3.0, 0)","(10.196638280406308, 0)"
17:46:32,"(5.0, 0)","(10.196638280406308, 0)"
17:46:33,"(4.0, 0)","(10.196638280406308, 0)"
17:46:34,"(4.0, 0)","(10.196638280406308, 0)"
17:46:35,"(4.9, 0)","(10.196638280406308, 0)"
17:46:36,"(7.9, 0)","(10.196638280406308, 0)"
17:46:37,"(6.9, 0)","(10.196638280406308, 0)"
17:46:38,"(4.0, 0)","(10.196638280406308, 0)"
17:46:39,"(4.0, 0)","(10.196638280406308, 0)"
17:46:40,"(4.0, 0)","(10.196638280406308, 0)"
17:46:41,"(4.0, 0)","(10.196638280406308, 0)"
17:46:42,"(4.9, 0)","(10.196638280406308, 0)"
17:46:43,"(7.9, 0)","(10.196638280406308, 0)"
17:46:44,"(4.9, 0)","(10.196638280406308, 0)"
17:46:45,"(8.8, 0)","(10.196638280406308, 0)"
17:46:46,"(4.0, 0)","(10.196638280406308, 0)"
17:46:47,"(3.0, 0)","(10.196638280406308, 0)"
17:46:48,"(4.9, 0)","(10.196638280406308, 0)"
17:46:49,"(4.9, 0)","(10.196638280406308, 0)"
17:46:50,"(6.9, 0)","(10.196638280406308, 0)"
17:46:51,"(5.9, 0)","(10.196638280406308, 0)"
17:46:52,"(4.9, 0)","(10.196638280406308, 0)"
17:46:53,"(4.9, 0)","(10.196638280406308, 0)"
17:46:54,"(4.9, 0)","(10.196638280406308, 0)"
17:46:56,"(3.0, 0)","(10.196638280406308, 0)"
17:46:57,"(3.9, 0)","(10.196638280406308, 0)"
17:46:58,"(3.9, 0)","(10.196638280406308, 0)"
17:46:59,"(4.0, 0)","(10.196638280406308, 0)"
17:47:00,"(4.0, 0)","(10.196638280406308, 0)"
17:47:01,"(6.9, 0)","(10.196638280406308, 0)"
17:47:02,"(9.7, 0)","(10.196638280406308, 0)"
17:47:03,"(2.0, 0)","(10.196638280406308, 0)"
17:47:04,"(4.9, 0)","(10.196638280406308, 0)"
17:47:05,"(4.9, 0)","(10.196638280406308, 0)"
17:47:06,"(3.9, 0)","(10.196638280406308, 0)"
17:47:07,"(4.0, 0)","(10.196638280406308, 0)"
17:47:08,"(3.9, 0)","(10.196638280406308, 0)"
17:47:09,"(6.9, 0)","(10.196638280406308, 0)"
17:47:10,"(6.9, 0)","(10.196638280406308, 0)"
17:47:11,"(4.9, 0)","(10.196638280406308, 0)"
17:47:12,"(4.0, 0)","(10.196638280406308, 0)"
17:47:13,"(3.9, 0)","(10.196638280406308, 0)"
17:47:14,"(5.9, 0)","(10.196638280406308, 0)"
17:47:15,"(4.0, 0)","(10.196638280406308, 0)"
17:47:16,"(5.9, 0)","(10.196638280406308, 0)"
17:47:17,"(6.9, 0)","(10.196638280406308, 0)"
17:47:18,"(4.9, 0)","(10.196638280406308, 0)"
17:47:19,"(4.0, 0)","(10.196638280406308, 0)"
17:47:20,"(4.0, 0)","(10.196638280406308, 0)"
17:47:21,"(3.0, 0)","(10.196638280406308, 0)"
17:47:22,"(5.8, 0)","(10.196638280406308, 0)"
17:47:23,"(4.9, 0)","(10.196638280406308, 0)"
17:47:24,"(3.0, 0)","(10.196638280406308, 0)"
17:47:25,"(4.0, 0)","(10.196638280406308, 0)"
17:47:26,"(5.9, 0)","(10.196638280406308, 0)"
17:47:27,"(7.800000000000001, 0)","(10.196638280406308, 0)"
17:47:28,"(3.0, 0)","(10.196638280406308, 0)"
17:47:29,"(4.0, 0)","(10.196638280406308, 0)"
17:47:30,"(4.9, 0)","(10.196638280406308, 0)"
17:47:31,"(4.9, 0)","(10.196638280406308, 0)"
17:47:32,"(4.0, 0)","(10.196638280406308, 0)"
17:47:33,"(10.7, 0)","(10.196638280406308, 0)"
17:47:34,"(3.0, 0)","(10.196638280406308, 0)"
17:47:35,"(5.9, 0)","(10.196638280406308, 0)"
17:47:36,"(4.9, 0)","(10.196638280406308, 0)"
17:47:37,"(3.0, 0)","(10.196638280406308, 0)"
17:47:38,"(4.0, 0)","(10.196638280406308, 0)"
17:47:39,"(4.0, 0)","(10.196638280406308, 0)"
17:47:41,"(9.7, 0)","(10.196638280406308, 0)"
17:47:42,"(4.9, 0)","(10.196638280406308, 0)"
17:47:43,"(4.9, 0)","(10.196638280406308, 0)"
17:47:44,"(3.0, 0)","(10.196638280406308, 0)"
17:47:45,"(4.0, 0)","(10.196638280406308, 0)"
17:47:46,"(4.9, 0)","(10.196638280406308, 0)"
17:47:47,"(3.0, 0)","(10.196638280406308, 0)"
17:47:48,"(3.0, 0)","(10.196638280406308, 0)"
17:47:49,"(6.8, 0)","(10.196638280406308, 0)"
17:47:50,"(4.0, 0)","(10.196638280406308, 0)"
17:47:51,"(4.0, 0)","(10.196638280406308, 0)"
17:47:52,"(4.9, 0)","(10.196638280406308, 0)"
17:47:53,"(4.0, 0)","(10.196638280406308, 0)"
17:47:54,"(4.0, 0)","(10.196638280406308, 0)"
17:47:55,"(3.0, 0)","(10.196638280406308, 0)"
17:47:56,"(4.9, 0)","(10.196638280406308, 0)"
17:47:57,"(4.9, 0)","(10.196638280406308, 0)"
17:47:58,"(3.0, 0)","(10.196638280406308, 0)"
17:47:59,"(4.9, 0)","(10.196638280406308, 0)"
17:48:00,"(4.0, 0)","(10.196638280406308, 0)"
17:48:01,"(3.0, 0)","(10.196638280406308, 0)"
17:48:02,"(5.9, 0)","(10.196638280406308, 0)"
17:48:03,"(4.0, 0)","(10.196638280406308, 0)"
17:48:04,"(4.0, 0)","(10.196638280406308, 0)"
17:48:05,"(4.0, 0)","(10.196638280406308, 0)"
17:48:06,"(4.9, 0)","(10.196638280406308, 0)"
17:48:07,"(4.9, 0)","(10.196638280406308, 0)"
17:48:08,"(4.0, 0)","(10.196638280406308, 0)"
17:48:09,"(3.0, 0)","(10.196638280406308, 0)"
17:48:10,"(4.9, 0)","(10.196638280406308, 0)"
17:48:11,"(4.9, 0)","(10.196638280406308, 0)"
17:48:12,"(3.0, 0)","(10.196638280406308, 0)"
17:48:13,"(4.9, 0)","(10.196638280406308, 0)"
17:48:14,"(4.9, 0)","(10.196638280406308, 0)"
17:48:15,"(3.0, 0)","(10.196638280406308, 0)"
17:48:16,"(4.0, 0)","(10.196638280406308, 0)"
17:48:17,"(4.9, 0)","(10.196638280406308, 0)"
17:48:18,"(4.0, 0)","(10.196638280406308, 0)"
17:48:19,"(3.9, 0)","(10.196638280406308, 0)"
17:48:20,"(5.0, 0)","(10.196638280406308, 0)"
17:48:21,"(4.0, 0)","(10.196638280406308, 0)"
17:48:22,"(4.9, 0)","(10.196638280406308, 0)"
17:48:23,"(3.0, 0)","(10.196638280406308, 0)"
17:48:25,"(4.9, 0)","(10.196638280406308, 0)"
17:48:26,"(5.9, 0)","(10.196638280406308, 0)"
17:48:27,"(4.0, 0)","(10.196638280406308, 0)"
17:48:28,"(4.0, 0)","(10.196638280406308, 0)"
17:48:29,"(4.0, 0)","(10.196638280406308, 0)"
17:48:30,"(3.0, 0)","(10.196638280406308, 0)"
17:48:31,"(4.0, 0)","(10.196638280406308, 0)"
17:48:32,"(5.8, 0)","(10.196638280406308, 0)"
17:48:33,"(3.0, 0)","(10.196638280406308, 0)"
17:48:34,"(4.9, 0)","(10.196638280406308, 0)"
17:48:35,"(4.0, 0)","(10.196638280406308, 0)"
17:48:36,"(4.0, 0)","(10.196638280406308, 0)"
17:48:37,"(4.9, 0)","(10.196638280406308, 0)"
17:48:38,"(3.0, 0)","(10.196638280406308, 0)"
17:48:39,"(4.9, 0)","(10.196638280406308, 0)"
17:48:40,"(4.0, 0)","(10.196638280406308, 0)"
17:48:41,"(5.9, 0)","(10.196638280406308, 0)"
17:48:42,"(4.9, 0)","(10.196638280406308, 0)"
17:48:43,"(2.0, 0)","(10.196638280406308, 0)"
17:48:44,"(4.9, 0)","(10.196638280406308, 0)"
17:48:45,"(4.9, 0)","(10.196638280406308, 0)"
17:48:46,"(3.0, 0)","(10.196638280406308, 0)"
17:48:47,"(4.9, 0)","(10.196638280406308, 0)"
17:48:48,"(4.0, 0)","(10.196638280406308, 0)"
17:48:49,"(3.0, 0)","(10.196638280406308, 0)"
17:48:50,"(5.8, 0)","(10.196638280406308, 0)"
17:48:51,"(4.0, 0)","(10.196638280406308, 0)"
17:48:52,"(4.0, 0)","(10.196638280406308, 0)"
17:48:53,"(4.0, 0)","(10.196638280406308, 0)"
17:48:54,"(5.8, 0)","(10.196638280406308, 0)"
17:48:55,"(3.0, 0)","(10.196638280406308, 0)"
17:48:56,"(4.9, 0)","(10.196638280406308, 0)"
17:48:57,"(3.0, 0)","(10.196638280406308, 0)"
17:48:58,"(4.9, 0)","(10.196638280406308, 0)"
17:48:59,"(4.0, 0)","(10.196638280406308, 0)"
17:49:00,"(3.0, 0)","(10.196638280406308, 0)"
17:49:01,"(4.0, 0)","(10.196638280406308, 0)"
17:49:02,"(4.9, 0)","(10.196638280406308, 0)"
17:49:03,"(4.9, 0)","(10.196638280406308, 0)"
17:49:04,"(4.0, 0)","(10.196638280406308, 0)"
17:49:05,"(3.0, 0)","(10.196638280406308, 0)"
17:49:06,"(4.9, 0)","(10.196638280406308, 0)"
17:49:07,"(3.0, 0)","(10.196638280406308, 0)"
17:49:08,"(5.9, 0)","(10.196638280406308, 0)"
17:49:10,"(4.9, 0)","(10.196638280406308, 0)"
17:49:11,"(4.0, 0)","(10.196638280406308, 0)"
17:49:12,"(3.0, 0)","(10.196638280406308, 0)"
17:49:13,"(4.9, 0)","(10.196638280406308, 0)"
17:49:14,"(4.9, 0)","(10.196638280406308, 0)"
17:49:15,"(4.0, 0)","(10.196638280406308, 0)"
17:49:16,"(4.0, 0)","(10.196638280406308, 0)"
17:49:17,"(4.0, 0)","(10.196638280406308, 0)"
17:49:18,"(4.9, 0)","(10.196638280406308, 0)"
17:49:19,"(4.0, 0)","(10.196638280406308, 0)"
17:49:20,"(4.9, 0)","(10.196638280406308, 0)"
17:49:21,"(3.9, 0)","(10.196638280406308, 0)"
17:49:22,"(5.0, 0)","(10.196638280406308, 0)"
17:49:23,"(4.0, 0)","(10.196638280406308, 0)"
17:49:24,"(4.0, 0)","(10.196638280406308, 0)"
17:49:25,"(4.0, 0)","(10.196638280406308, 0)"
17:49:26,"(5.8, 0)","(10.196638280406308, 0)"
17:49:27,"(3.0, 0)","(10.196638280406308, 0)"
17:49:28,"(2.9, 0)","(10.196638280406308, 0)"
17:49:29,"(3.9, 0)","(10.196638280406308, 0)"
17:49:30,"(4.9, 0)","(10.196638280406308, 0)"
17:49:31,"(4.9, 0)","(10.196638280406308, 0)"
17:49:32,"(3.0, 0)","(10.196638280406308, 0)"
17:49:33,"(4.0, 0)","(10.196638280406308, 0)"
17:49:34,"(3.9, 0)","(10.196638280406308, 0)"
17:49:35,"(4.0, 0)","(10.196638280406308, 0)"
17:49:36,"(4.9, 0)","(10.196638280406308, 0)"
17:49:37,"(4.0, 0)","(10.196638280406308, 0)"
17:49:38,"(4.9, 0)","(10.196638280406308, 0)"
17:49:39,"(2.0, 0)","(10.196638280406308, 0)"
17:49:40,"(5.8, 0)","(10.196638280406308, 0)"
17:49:41,"(4.0, 0)","(10.196638280406308, 0)"
